entity_id,entity_name,group_id,date,signal_type,severity,severity_rule,magnitude,magnitude_unit,detail,source_doc,source_page,evidence_text,valid_from,valid_to
000932,湖南华菱钢铁股份有限公司,G_HUNAN,2024-03-29,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,50.0,万吨/年,capacity_construction 镀锌生产线 镀锌板,outputs/analysis_freeze/capacity/analysis_017_000932_capacity.json,1,华菱涟钢拟在冷轧板厂现有预留场地建设一条生产规模为50 万吨的镀锌生产线。,2024-03-29,2025-03-29
000932,湖南华菱钢铁股份有限公司,G_HUNAN,2024-03-29,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,50.0,万吨,capacity_construction 为 为产能,outputs/analysis_freeze/capacity/analysis_017_000932_capacity.json,1,"生产规模
为50 万吨",2024-03-29,2025-03-29
601003,柳州钢铁股份有限公司,G_LIUGANG,2024-11-19,capacity_reduction,info,产能变化只作背景，严重程度由方向三结合供需关系判断,118.0,万吨/年,capacity_replacement 1250立方米高炉 炼铁,outputs/analysis_freeze/capacity/analysis_082_601003_capacity.json,1,本次淘汰相关设施预计将影响公司柳州生产基地约118万吨/年的炼铁产能及310万吨/年的炼钢产能。,2024-11-19,2025-11-19
601003,柳州钢铁股份有限公司,G_LIUGANG,2024-11-19,capacity_reduction,info,产能变化只作背景，严重程度由方向三结合供需关系判断,310.0,万吨/年,capacity_replacement 120吨转炉 炼钢,outputs/analysis_freeze/capacity/analysis_082_601003_capacity.json,1,本次淘汰相关设施预计将影响公司柳州生产基地约118万吨/年的炼铁产能及310万吨/年的炼钢产能。,2024-11-19,2025-11-19
601003,柳州钢铁股份有限公司,G_LIUGANG,2024-11-19,capacity_reduction,info,产能变化只作背景，严重程度由方向三结合供需关系判断,310.0,万吨/年,capacity_replacement 150吨转炉 炼钢,outputs/analysis_freeze/capacity/analysis_082_601003_capacity.json,1,本次淘汰相关设施预计将影响公司柳州生产基地约118万吨/年的炼铁产能及310万吨/年的炼钢产能。,2024-11-19,2025-11-19
N_江阴兴澄特种钢铁有限公司,江阴兴澄特种钢铁有限公司,,2024-12-04,credit_exposure,low,为子公司担保=low,250000.0,万元,guarantee_limit → 上海中特泰富钢管有限公司,outputs/analysis_freeze/guarantee/analysis_001_000708_guarantee_quota.json,1,公司子公司江阴兴澄特种钢铁有限公司（以下简称“兴澄特钢”）拟为公司子公司上海中特泰富钢管有限公司（以下简称“泰富钢管”）在向银行等金融机构申请的授信额度内提供不超过25 亿元人民币的担保额度，有效期自公司2024 年第二次临时股东大会审议通过之日起至满十二个月止。,2024-12-04,2025-12-04
000708,中信泰富特钢集团股份有限公司,G_CITIC,2024-03-13,guarantee_balance,info,累计对外担保余额（合并报表外），用于承压评分的对外担保维度,12000.0,万元,累计对外担保余额 1.20 亿元（总担保占净资产 12.67%）,outputs/analysis_freeze/guarantee/analysis_002_000708_guarantee_related.json,,,2024-03-13,2025-03-13
N_江阴兴澄特种钢铁有限公司,江阴兴澄特种钢铁有限公司,,2024-03-13,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,12000.0,万元,guarantee_limit → 湖北中航冶钢特种钢材有限公司,outputs/analysis_freeze/guarantee/analysis_002_000708_guarantee_related.json,1,"公司的全资子公司江阴兴澄特种钢铁有限公司（以下简称“兴澄特钢”）拟对公司参股公司湖北中航冶钢特种钢材有限公司（以下简称“湖北中航”）提供不超过人民币1.2 亿元融资担保，具体情况如下：
公司子公司兴澄特钢对参股公司湖北中航持股40%，湖北中航因经营发展所需，拟向银行等金融机构申请不超过人民币3 亿元授信。授信需要股东方兴澄特钢与中国航空工业供销中南有限公司（以下简称“中航中南”）按持股比例提供担保。其中公司子公司兴澄特钢拟按照持股比例为湖北中航提供不超过人民币1.2 亿元连带责任担保，中航中南为湖北中航提供同等条件同比例不超过人民币1.8 亿元连带责任担保，担保期限为经公司股东大会审议后签署相关协议后的三年。",2024-03-13,2025-03-13
000708,中信泰富特钢集团股份有限公司,G_CITIC,2024-03-13,guarantee_balance,info,累计对外担保余额（合并报表外），用于承压评分的对外担保维度,12000.0,万元,累计对外担保余额 1.20 亿元（总担保占净资产 12.78%）,outputs/analysis_freeze/guarantee/analysis_003_000708_guarantee_related.json,,,2024-03-13,2025-03-13
N_江阴兴澄特种钢铁有限公司,江阴兴澄特种钢铁有限公司,,2024-03-13,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,4000.0,万元,guarantee_provided → 湖北中航冶钢特种钢材有限公司,outputs/analysis_freeze/guarantee/analysis_003_000708_guarantee_related.json,1,"公司的全资子公司江阴兴澄特种钢铁有限公司（以下简称“兴澄特钢”）拟对公司参股公司湖北中航冶钢特种钢材有限公司（以下简称“湖北中航”）提供人民币4,000 万元担保，具体情况如下：
湖北中航向广发银行股份有限公司武汉分行（以下简称“广发银行”） 
申请综合授信1 亿元，本次授信需要公司全资子公司兴澄特钢与湖北中
航另一股东中国航空工业供销中南有限公司（以下简称“中航中南”） 
分别按持股比例提供担保，三方将于近期在湖北武汉签署《最高额保证
合同》，其中兴澄特钢为湖北中航在广发银行申请的4,000 万元综合授
信提供连带责任保证担保，中航中南为湖北中航在广发银行申请的 
6,000 万元综合授信提供同等条件担保。担保期限为主债务合同债务期
限届满之日起三年。本次担保不涉及反担保。",2024-03-13,2027-03-13
000708,中信泰富特钢集团股份有限公司,G_CITIC,2025-03-20,guarantee_balance,info,累计对外担保余额（合并报表外），用于承压评分的对外担保维度,12000.0,万元,累计对外担保余额 1.20 亿元（总担保占净资产 8.84%）,outputs/analysis_freeze/guarantee/analysis_004_000708_guarantee_related.json,,,2025-03-20,2026-03-20
N_江阴兴澄特种钢铁有限公司,江阴兴澄特种钢铁有限公司,,2025-03-20,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,12000.0,万元,guarantee_limit → 湖北中航冶钢特种钢材有限公司,outputs/analysis_freeze/guarantee/analysis_004_000708_guarantee_related.json,1,"公司的全资子公司江阴兴澄特种钢铁有限公司（以下简称“兴澄特钢”）拟对公司参股公司湖北中航冶钢特种钢材有限公司（以下简称“湖北中航”）提供不超过人民币1.2 亿元融资担保，具体情况如下：
湖北中航因经营发展所需，拟向银行等金融机构申请不超过人民币3 亿元授信。本次授信需要股东方兴澄特钢与中国航空工业供销中南有限公司（以下简称“中航中南”）按各自持股比例提供担保。公司子公司兴澄特钢拟按其持股比例为湖北中航提供不超过人民币1.2 亿元连带责任担保，中航中南为湖北中航提供同等条件同比例不超过人民币1.8亿元连带责任担保，担保期限为经公司股东大会审议后签署相关协议后的三年。",2025-03-20,2026-03-20
000932,湖南华菱钢铁股份有限公司,G_HUNAN,2025-03-20,guarantee_balance,info,累计对外担保余额（合并报表外），用于承压评分的对外担保维度,0.0,万元,累计对外担保余额 0.00 亿元（总担保占净资产 47.87%）,outputs/analysis_freeze/guarantee/analysis_018_000932_guarantee_quota.json,,,2025-03-20,2026-03-20
000932,湖南华菱钢铁股份有限公司,G_HUNAN,2025-03-20,credit_exposure,low,为子公司担保=low,799900.0,万元,guarantee_limit → 湖南华菱湘潭钢铁有限公司,outputs/analysis_freeze/guarantee/analysis_018_000932_guarantee_quota.json,2,"华菱钢铁
湖南华菱湘潭
钢铁有限公司 
100% 
51.03% 
0 
79.99 
12.28% 
否",2025-03-20,2026-03-20
000932,湖南华菱钢铁股份有限公司,G_HUNAN,2025-03-20,credit_exposure,low,为子公司担保=low,1016000.0,万元,guarantee_limit → 湖南华菱涟源钢铁有限公司,outputs/analysis_freeze/guarantee/analysis_018_000932_guarantee_quota.json,2,"华菱钢铁
湖南华菱涟源
钢铁有限公司 
100% 
62.01% 
0 
101.6 
15.60% 
否",2025-03-20,2026-03-20
000932,湖南华菱钢铁股份有限公司,G_HUNAN,2025-03-20,credit_exposure,low,为子公司担保=low,520000.0,万元,guarantee_limit → 衡阳华菱钢管有限公司,outputs/analysis_freeze/guarantee/analysis_018_000932_guarantee_quota.json,2,"华菱钢铁
衡阳华菱钢管
有限公司 
86% 
58.20% 
0 
52.00  
7.98% 
否",2025-03-20,2026-03-20
000932,湖南华菱钢铁股份有限公司,G_HUNAN,2025-03-20,credit_exposure,low,为子公司担保=low,80400.0,万元,guarantee_limit → 衡阳华菱连轧管有限公司,outputs/analysis_freeze/guarantee/analysis_018_000932_guarantee_quota.json,2,"华菱钢铁
衡阳华菱连轧
管有限公司 
86% 
41.09% 
0 
8.04 
1.23% 
否",2025-03-20,2026-03-20
000932,湖南华菱钢铁股份有限公司,G_HUNAN,2025-03-20,credit_exposure,low,为子公司担保=low,152000.0,万元,guarantee_limit → 深圳华菱商业保理有限公司,outputs/analysis_freeze/guarantee/analysis_018_000932_guarantee_quota.json,2,"华菱钢铁
深圳华菱商业
保理有限公司 
51% 
78.00% 
0 
15.2 
2.33% 
否",2025-03-20,2026-03-20
000959,北京首钢股份有限公司,G_SHOUGANG,2025-04-16,guarantee_balance,info,累计对外担保余额（合并报表外），用于承压评分的对外担保维度,19902.0,万元,累计对外担保余额 1.99 亿元（总担保占净资产 0.63%）,outputs/analysis_freeze/guarantee/analysis_021_000959_guarantee_related.json,,,2025-04-16,2026-04-16
000959,北京首钢股份有限公司,G_SHOUGANG,2025-04-16,credit_exposure,low,为子公司担保=low,8000.0,万元,guarantee_limit → 上海首钢钢铁贸易有限公司,outputs/analysis_freeze/guarantee/analysis_021_000959_guarantee_related.json,3,"担保
方 
被担保方 
担保方
持股比
例 
被担保
方最近
一期资
产负债
率 
截至2025
年3 月31
日担保余
额 
本次担
保额度 
担保额
度占上
市公司
最近一
期净资
产比例 
是否
关联
担保 
首钢
股份 
上海钢贸 
100% 
98% 
11,295  
8,000  
0.16% 
否",2025-04-16,2026-04-16
000959,北京首钢股份有限公司,G_SHOUGANG,2025-04-16,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,4400.0,万元,guarantee_limit → 宁波首钢浙金钢材有限公司,outputs/analysis_freeze/guarantee/analysis_021_000959_guarantee_related.json,3,"担保
方 
被担保方 
担保方
持股比
例 
被担保
方最近
一期资
产负债
率 
截至2025
年3 月31
日担保余
额 
本次担
保额度 
担保额
度占上
市公司
最近一
期净资
产比例 
是否
关联
担保 
首钢
股份 
宁波浙金 
40% 
72% 
2,507  
4,400  
0.09% 
是",2025-04-16,2026-04-16
000959,北京首钢股份有限公司,G_SHOUGANG,2025-04-16,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,21000.0,万元,guarantee_limit → 首钢(青岛)钢业有限公司,outputs/analysis_freeze/guarantee/analysis_021_000959_guarantee_related.json,3,"担保
方 
被担保方 
担保方
持股比
例 
被担保
方最近
一期资
产负债
率 
截至2025
年3 月31
日担保余
额 
本次担
保额度 
担保额
度占上
市公司
最近一
期净资
产比例 
是否
关联
担保 
首钢
股份 
青岛钢业 
35% 
87% 
17,395  
21,000  
0.42% 
是",2025-04-16,2026-04-16
000959,北京首钢股份有限公司,G_SHOUGANG,2025-05-16,guarantee_balance,info,累计对外担保余额（合并报表外），用于承压评分的对外担保维度,19902.0,万元,累计对外担保余额 1.99 亿元（总担保占净资产 0.63%）,outputs/analysis_freeze/guarantee/analysis_022_000959_guarantee_related.json,,,2025-05-16,2026-05-16
000959,北京首钢股份有限公司,G_SHOUGANG,2025-05-16,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,35000.0,万元,guarantee_limit → 迁安中化煤化工有限责任公司,outputs/analysis_freeze/guarantee/analysis_022_000959_guarantee_related.json,2,"二、担保额度预计 
单位：万元 
担保方 
被担保
方 
担保
方持
股比
例 
被担保
方最近
一期资
产负债
率 
截至
2025 年
3 月31
日担保
余额 
本次担
保额度 
担保额
度占上
市公司
最近一
期净资
产比例 
是否关
联担保 
首钢股份 
中化公司 49.82% 
77.75% 
0 
35,000 
0.71% 
是",2025-05-16,2026-05-16
000959,北京首钢股份有限公司,G_SHOUGANG,2026-05-29,guarantee_balance,info,累计对外担保余额（合并报表外），用于承压评分的对外担保维度,57815.0,万元,累计对外担保余额 5.78 亿元（总担保占净资产 1.16%）,outputs/analysis_freeze/guarantee/analysis_023_000959_guarantee_related.json,,,2026-05-29,2027-05-29
000959,北京首钢股份有限公司,G_SHOUGANG,2026-05-29,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,35000.0,万元,guarantee_limit → 迁安中化煤化工有限责任公司,outputs/analysis_freeze/guarantee/analysis_023_000959_guarantee_related.json,3,"首钢
股份
中化公司
49.82%
74%
35,000
35,000
0.70%
是",2026-05-29,2027-05-29
000959,北京首钢股份有限公司,G_SHOUGANG,2026-05-29,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,2200.0,万元,guarantee_limit → 宁波首钢浙金钢材有限公司,outputs/analysis_freeze/guarantee/analysis_023_000959_guarantee_related.json,3,"宁波浙金
40%
73%
2,200
2,200
0.04%
是",2026-05-29,2027-05-29
000959,北京首钢股份有限公司,G_SHOUGANG,2026-05-29,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,21000.0,万元,guarantee_limit → 首钢（青岛）钢业有限公司,outputs/analysis_freeze/guarantee/analysis_023_000959_guarantee_related.json,3,"青岛钢业
35%
89%
20,615
21,000
0.42%
是",2026-05-29,2027-05-29
N_江苏沙钢集团淮钢特钢股份有限公司,江苏沙钢集团淮钢特钢股份有限公司,G_SHAGANG,2024-05-21,credit_exposure,low,为子公司担保=low,88000.0,万元,guarantee_limit → 江苏利淮钢铁有限公司,outputs/analysis_freeze/guarantee/analysis_025_002075_guarantee_individual.json,1,"淮钢公司为江苏利淮提供的担保期限即将到期，为支持江苏利淮生产经营业务的正常开展，淮钢公司同意为江苏利淮提供不超过88,000 万元的授信担保额度，担保期限自淮钢公司2023 年度股东大会审议通过之日起至2024 年度股东大会召开之日时止。",2024-05-21,2025-05-21
N_江苏沙钢集团淮钢特钢股份有限公司,江苏沙钢集团淮钢特钢股份有限公司,G_SHAGANG,2025-05-07,credit_exposure,low,为子公司担保=low,68000.0,万元,guarantee_limit → 江苏利淮钢铁有限公司,outputs/analysis_freeze/guarantee/analysis_026_002075_guarantee_individual.json,1,"淮钢公司为江苏利淮提供的担保期限即将到期，为支持江苏利淮生产经营业务的正常开展，淮钢公司同意为江苏利淮提供不超过68,000 万元的授信担保额度，担保期限自淮钢公司2024 年度股东大会审议通过之日起至2025 年度股东大会召开之日时止。",2025-05-07,2026-05-07
N_江苏沙钢集团淮钢特钢股份有限公司,江苏沙钢集团淮钢特钢股份有限公司,G_SHAGANG,2026-05-27,credit_exposure,low,为子公司担保=low,68000.0,万元,guarantee_limit → 江苏利淮钢铁有限公司,outputs/analysis_freeze/guarantee/analysis_027_002075_guarantee_individual.json,1,"近日，江苏沙钢股份有限公司（以下简称“公司”）合并范围内控股子公司
江苏沙钢集团淮钢特钢股份有限公司（以下简称“淮钢公司”）为满足其控股子
公司江苏利淮钢铁有限公司（以下简称“江苏利淮”）生产经营发展的需求，同
意为其提供不超过68,000 万元的授信担保额度，担保期限自淮钢公司2025 年度
股东大会审议通过之日起至2026 年度股东大会召开之日止。",2026-05-27,2027-05-27
002110,福建三钢闽光股份有限公司,G_FJYJ,2025-01-03,credit_exposure,low,为子公司担保=low,300000.0,万元,guarantee_limit → 福建泉州闽光钢铁有限责任公司,outputs/analysis_freeze/guarantee/analysis_030_002110_guarantee_quota.json,1,"序
号 
担保人 
被担保对象 
公司持股比例（%） 
拟设定担保额度
（万元） 
1 
三钢闽光 
福建泉州闽光钢铁有限
责任公司 
100 
300,000",2025-01-03,2026-01-03
002110,福建三钢闽光股份有限公司,G_FJYJ,2025-01-03,credit_exposure,low,为子公司担保=low,400000.0,万元,guarantee_limit → 福建罗源闽光钢铁有限责任公司,outputs/analysis_freeze/guarantee/analysis_030_002110_guarantee_quota.json,1,"2 
三钢闽光 
福建罗源闽光钢铁有限
责任公司 
100 
400,000",2025-01-03,2026-01-03
002110,福建三钢闽光股份有限公司,G_FJYJ,2025-01-03,credit_exposure,low,为子公司担保=low,900000.0,万元,guarantee_limit → 福建闽光云商有限公司,outputs/analysis_freeze/guarantee/analysis_030_002110_guarantee_quota.json,1,"3 
三钢闽光 
福建闽光云商有限公司 
99.1687 
900,000",2025-01-03,2026-01-03
600010,内蒙古包钢钢联股份有限公司,G_BAOTOU,2025-03-13,guarantee_balance,info,累计对外担保余额（合并报表外），用于承压评分的对外担保维度,0.0,万元,累计对外担保余额 0.00 亿元（总担保占净资产 0.06%）,outputs/analysis_freeze/guarantee/analysis_032_600010_guarantee_quota.json,,,2025-03-13,2026-03-13
600010,内蒙古包钢钢联股份有限公司,G_BAOTOU,2025-03-13,credit_exposure,low,为子公司担保=low,3000.0,万元,guarantee_limit → 包钢钢业有限公司,outputs/analysis_freeze/guarantee/analysis_032_600010_guarantee_quota.json,2,"担保
方 
被担
保方 
担保
方持
股比
例 
被担保
方最近
一期资
产负债
率 
截至目
前担保
余额 
本次新
增担保
额度
（亿
元） 
担保额度
占上市公
司最近一
期净资产
比例
（%） 
担保预计
有效期 
是否
关联
担保 
是否有
反担保 
一、对控股子公司的担保预计 
1、资产负债率低于70%的控股子公司 
包钢
股份 
包钢
钢业 
60% 
36.71% 
0 
0.3 
0.06 
自公司股
东大会审
议批准之
日起至下
一年度股
东大会审
议批准新
的担保额
度止 
否 
是",2025-03-13,2026-03-13
600019,宝山钢铁股份有限公司,G_BAOWU,2024-01-29,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,,万元,guarantee_limit → 沙特宝海钢铁公司（暂定名，英文名为BAP Al-Khair Steel Company）,outputs/analysis_freeze/guarantee/analysis_037_600019_guarantee_individual.json,1,公司决定为合资公司按持股比例提供不超过13.3亿美元本金的融资担保，受益人为沙特工业发展基金。,2024-01-29,2025-01-29
600282,南京钢铁股份有限公司,G_CITIC,2024-12-27,credit_exposure,low,为子公司担保=low,225245.0,万元,guarantee_limit → 南京钢铁集团国际经济贸易有限公司,outputs/analysis_freeze/guarantee/analysis_048_600282_guarantee_quota.json,3,"1 
南钢股份 
南钢国贸 
100% 
77.39% 
 355,080.79  
225,245 
8.49% 
具体担保期限
以实际签署协
议为准。 
否 
否",2024-12-27,2025-12-27
600282,南京钢铁股份有限公司,G_CITIC,2024-12-27,credit_exposure,low,为子公司担保=low,,万元,guarantee_limit → PT. KinRui New Energy Technologies Indonesia,outputs/analysis_freeze/guarantee/analysis_048_600282_guarantee_quota.json,3,"2 
南钢股份 
金瑞新能源 
80% 
77.81% 
145,415.94 
303,440 
11.43% 
以实际发生为准",2024-12-27,2025-12-27
600282,南京钢铁股份有限公司,G_CITIC,2024-12-27,credit_exposure,low,为子公司担保=low,,万元,guarantee_limit → PT. KinXiang New Energy Technologies Indonesia,outputs/analysis_freeze/guarantee/analysis_048_600282_guarantee_quota.json,3,"3 
南钢股份 
金祥新能源 
53% 
76.11% 
134,823.28 
144,000 
5.43% 
以实际发生为准",2024-12-27,2025-12-27
N_安阳复星合力新材料科技有限公司,安阳复星合力新材料科技有限公司,,2024-12-27,credit_exposure,low,为子公司担保=low,,万元,guarantee_limit → 湖南复星合力新材料有限公司,outputs/analysis_freeze/guarantee/analysis_048_600282_guarantee_quota.json,3,"4 
安阳合力 
湖南合力 
51% 
79.11% 
16,141.10 
7,315 
0.28% 
以实际发生为准",2024-12-27,2025-12-27
N_安阳复星合力新材料科技有限公司,安阳复星合力新材料科技有限公司,,2024-12-27,credit_exposure,low,为子公司担保=low,,万元,guarantee_limit → 山西南钢合力新材料科技有限公司,outputs/analysis_freeze/guarantee/analysis_048_600282_guarantee_quota.json,3,"5 
安阳合力 
山西南钢合力 
100% 
75.39% 
- 
500 
0.02% 
否",2024-12-27,2025-12-27
600282,南京钢铁股份有限公司,G_CITIC,2024-12-27,credit_exposure,low,为子公司担保=low,6000.0,万元,guarantee_limit → 安阳复星合力新材料科技有限公司,outputs/analysis_freeze/guarantee/analysis_048_600282_guarantee_quota.json,3,"1 
南钢股份 
安阳合力科技 
51% 
44.90% 
4,870.00 
6,000 
0.23% 
具体担保期限
以实际签署协
议为准。 
否 
以实际发生为准",2024-12-27,2025-12-27
600282,南京钢铁股份有限公司,G_CITIC,2024-12-27,credit_exposure,low,为子公司担保=low,5000.0,万元,guarantee_limit → 安阳复星合力新材料股份有限公司,outputs/analysis_freeze/guarantee/analysis_048_600282_guarantee_quota.json,3,"2 
南钢股份 
安阳合力 
51% 
37.57% 
2,800.00 
5,000 
0.19% 
以实际发生为准",2024-12-27,2025-12-27
600282,南京钢铁股份有限公司,G_CITIC,2024-12-27,credit_exposure,low,为子公司担保=low,6000.0,万元,guarantee_limit → 南京金博新材料科技有限公司,outputs/analysis_freeze/guarantee/analysis_048_600282_guarantee_quota.json,3,"3 
南钢股份 
南京金博 
100% 
17.79% 
- 
6,000 
0.23% 
否",2024-12-27,2025-12-27
N_柏中环境科技(上海)股份有限公司,柏中环境科技（上海）股份有限公司,,2024-12-27,credit_exposure,low,为子公司担保=low,,万元,guarantee_limit → 柏中（菏泽）水务有限公司,outputs/analysis_freeze/guarantee/analysis_048_600282_guarantee_quota.json,3,"4 
柏中环境 
菏泽水务 
100% 
- 
- 
26,500 
1.00% 
否",2024-12-27,2025-12-27
N_柏中环境科技(上海)股份有限公司,柏中环境科技（上海）股份有限公司,,2024-12-27,credit_exposure,low,为子公司担保=low,6000.0,万元,guarantee_limit → 淮安柏环环保新材料科技有限公司,outputs/analysis_freeze/guarantee/analysis_048_600282_guarantee_quota.json,3,"5 
柏中环境 
柏环环保 
80% 
2.26% 
- 
6,000 
0.23% 
以实际发生为准",2024-12-27,2025-12-27
N_柏中环境科技(上海)股份有限公司,柏中环境科技（上海）股份有限公司,,2024-12-27,credit_exposure,low,为子公司担保=low,20000.0,万元,guarantee_limit → 柏中环境科技（上海）股份有限公司,outputs/analysis_freeze/guarantee/analysis_048_600282_guarantee_quota.json,3,"6 
柏中环境（含
其子公司） 
柏中环境（含
其子公司） 
100% 
35.75% 
- 
20,000 
0.75% 
否",2024-12-27,2025-12-27
600282,南京钢铁股份有限公司,G_CITIC,2024-12-27,credit_exposure,low,为子公司担保=low,30000.0,万元,guarantee_limit → 北京南钢钢材销售有限公司,outputs/analysis_freeze/guarantee/analysis_049_600282_guarantee_quota.json,1,南京钢铁股份有限公司（以下简称“南钢股份”或“公司”）2025 年度预计为北京南钢、上海南钢销售钢材提供担保，任一时点新增担保总额度不超过3 亿元（人民币，下同）的担保。,2024-12-27,2025-12-27
600282,南京钢铁股份有限公司,G_CITIC,2024-12-27,credit_exposure,low,为子公司担保=low,30000.0,万元,guarantee_limit → 上海南钢物资销售有限公司,outputs/analysis_freeze/guarantee/analysis_049_600282_guarantee_quota.json,2,"南钢股份 上海南钢 
100% 
82.74% 
0 
3亿元 
1.13% 
具体担保期限以实际签署协议为准 
否 
否",2024-12-27,2025-12-27
600282,南京钢铁股份有限公司,G_CITIC,2026-01-10,credit_exposure,low,为子公司担保=low,100000.0,万元,guarantee_limit → 南京钢铁集团国际经济贸易有限公司,outputs/analysis_freeze/guarantee/analysis_050_600282_guarantee_quota.json,3,"1
南钢股份
南钢国贸
100%
80.38%
90,550.50
100,000.00
3.84%
具体担保期限以
实际签署协议为
准。
否
否",2026-01-10,2027-01-10
600282,南京钢铁股份有限公司,G_CITIC,2026-01-10,credit_exposure,low,为子公司担保=low,,万元,guarantee_limit → PT. KinRui New Energy Technologies Indonesia,outputs/analysis_freeze/guarantee/analysis_050_600282_guarantee_quota.json,3,"2
南钢股份
金瑞新能源
80%
81.21%
165,928.03
270,000.00
10.37%
以实际发生为准",2026-01-10,2027-01-10
600282,南京钢铁股份有限公司,G_CITIC,2026-01-10,credit_exposure,low,为子公司担保=low,,万元,guarantee_limit → PT. KinXiang New Energy Technologies Indonesia,outputs/analysis_freeze/guarantee/analysis_050_600282_guarantee_quota.json,3,"3
南钢股份
金祥新能源
53%
81.50%
232,498.71
144,000.00
5.53%
以实际发生为准",2026-01-10,2027-01-10
N_河南南钢合力新材料股份有限公司,河南南钢合力新材料股份有限公司,,2026-01-10,credit_exposure,low,为子公司担保=low,,万元,guarantee_limit → 湖南南钢合力新材料有限公司,outputs/analysis_freeze/guarantee/analysis_050_600282_guarantee_quota.json,3,"4
河南合力
湖南合力
51%
93.25%
8,832.41
11,500.00
0.44%
以实际发生为准",2026-01-10,2027-01-10
600282,南京钢铁股份有限公司,G_CITIC,2026-01-10,credit_exposure,low,为子公司担保=low,,万元,guarantee_limit → 河南南钢合力新材料科技有限公司,outputs/analysis_freeze/guarantee/analysis_050_600282_guarantee_quota.json,3,"1
南钢股份
河南合力科技
51%
46.42%
5,500.00
2,500.00
0.10%
具体担保期限以
实际签署协议为
准。
否
以实际发生为准",2026-01-10,2027-01-10
600282,南京钢铁股份有限公司,G_CITIC,2026-01-10,credit_exposure,low,为子公司担保=low,,万元,guarantee_limit → 河南南钢合力新材料股份有限公司,outputs/analysis_freeze/guarantee/analysis_050_600282_guarantee_quota.json,3,"2
南钢股份
河南合力
51%
46.68%
3,850.00
2,500.00
0.10%
以实际发生为准",2026-01-10,2027-01-10
